juz,no_ayat,sent,tag,pos,sentence #
2,241,"['Kepada', 'wanita-wanita', 'yang', 'diceraikan', 'hendaklah', 'diberikan', 'oleh', 'suaminya', 'mutah', 'menurut', 'yang', 'maruf', 'sebagai', 'suatu', 'kewajiban', 'bagi', 'orang-orang', 'yang', 'bertakwa']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER']","['IN', 'NN', 'SC', 'VB', 'NN', 'VB', 'IN', 'NN', 'NN', 'IN', 'SC', 'JJ', 'IN', 'CD', 'NN', 'IN', 'NN', 'SC', 'VB']",248
4,140,"['Dan', 'sungguh', 'Allah', 'telah', 'menurunkan', 'kekuatan', 'kepada', 'kamu', 'di', 'dalam', 'Al', 'Quran', 'bahwa', 'apabila', 'kamu', 'mendengar', 'ayat-ayat', 'Allah', 'diingkari', 'dan', 'diperolok-olokkan', 'oleh', 'orang-orang', 'kafir', 'maka', 'janganlah', 'kamu', 'duduk', 'beserta', 'mereka', 'sehingga', 'mereka', 'memasuki', 'pembicaraan', 'yang', 'lain', 'Karena', 'sesungguhnya', 'kalau', 'kamu', 'berbuat', 'demikian', 'tentulah', 'kamu', 'serupa', 'dengan', 'mereka', 'Sesungguhnya', 'Allah', 'akan', 'mengumpulkan', 'semua', 'orang-orang', 'munafik', 'dan', 'orang-orang', 'kafir', 'di', 'dalam', 'Jahannam']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O']","['CC', 'VB', 'NNP', 'MD', 'VB', 'NN', 'IN', 'NN', 'IN', 'IN', 'NNP', 'NNP', 'SC', 'SC', 'VB', 'VB', 'NN', 'NNP', 'VB', 'CC', 'VB', 'IN', 'NN', 'NN', 'SC', 'VB', 'NN', 'NN', 'NN', 'PRP', 'SC', 'PRP', 'VB', 'NN', 'SC', 'JJ', 'SC', 'RB', 'SC', 'VB', 'VB', 'PR', 'VB', 'NN', 'NN', 'IN', 'PRP', 'NNP', 'NNP', 'MD', 'VB', 'CD', 'NN', 'JJ', 'CC', 'NN', 'NN', 'IN', 'IN', 'NNP']",633
2,120,"['Orang-orang', 'Yahudi', 'dan', 'Nasrani', 'tidak', 'akan', 'senang', 'kepada', 'kamu', 'hingga', 'kamu', 'mengikuti', 'agama', 'mereka', 'Katakanlah', 'Sesungguhnya', 'petunjuk', 'Allah', 'itulah', 'petunjuk', 'yang', 'benar', 'Dan', 'sesungguhnya', 'jika', 'kamu', 'mengikuti', 'kemauan', 'mereka', 'setelah', 'pengetahuan', 'datang', 'kepadamu', 'maka', 'Allah', 'tidak', 'lagi', 'menjadi', 'pelindung', 'dan', 'penolong', 'bagimu']","['B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['NN', 'NNP', 'CC', 'NNP', 'NEG', 'MD', 'VB', 'IN', 'NN', 'IN', 'NN', 'VB', 'NN', 'PRP', 'NNP', 'NNP', 'VB', 'NNP', 'MD', 'VB', 'SC', 'JJ', 'CC', 'RB', 'SC', 'VB', 'VB', 'NN', 'PRP', 'SC', 'NN', 'VB', 'NN', 'SC', 'NNP', 'NEG', 'RB', 'VB', 'NN', 'CC', 'VB', 'VB']",127
4,85,"['Barangsiapa', 'yang', 'memberikan', 'syafaat', 'yang', 'baik', 'niscaya', 'ia', 'akan', 'memperoleh', 'bahagian', 'pahala', 'dari', 'padanya', 'Dan', 'barangsiapa', 'memberi', 'syafaat', 'yang', 'buruk', 'niscaya', 'ia', 'akan', 'memikul', 'bahagian', 'dosa', 'dari', 'padanya', 'Allah', 'Maha', 'Kuasa', 'atas', 'segala', 'sesuatu']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['WH', 'SC', 'VB', 'NN', 'SC', 'JJ', 'NN', 'PRP', 'MD', 'VB', 'NN', 'NN', 'IN', 'NN', 'NNP', 'SC', 'VB', 'NN', 'SC', 'VB', 'NN', 'PRP', 'MD', 'VB', 'NN', 'NN', 'IN', 'NN', 'NNP', 'NNP', 'NNP', 'IN', 'CD', 'CD']",578
4,63,"['Mereka', 'itu', 'adalah', 'orang-orang', 'yang', 'Allah', 'mengetahui', 'apa', 'yang', 'di', 'dalam', 'hati', 'mereka', 'Karena', 'itu', 'berpalinglah', 'kamu', 'dari', 'mereka', 'dan', 'berilah', 'mereka', 'pelajaran', 'dan', 'katakanlah', 'kepada', 'mereka', 'perkataan', 'yang', 'berbekas', 'pada', 'jiwa', 'mereka']","['O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'B-PER+B-PER', 'I-PER+I-PER', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['PRP', 'PR', 'VB', 'NN', 'SC', 'NNP', 'VB', 'WH', 'SC', 'IN', 'NN', 'VB', 'PRP', 'SC', 'PR', 'VB', 'NN', 'IN', 'PRP', 'CC', 'NN', 'PRP', 'NN', 'CC', 'VB', 'IN', 'PRP', 'NN', 'SC', 'VB', 'IN', 'NN', 'PRP']",556
4,152,"['Orang-orang', 'yang', 'beriman', 'kepada', 'Allah', 'dan', 'para', 'rasul-Nya', 'dan', 'tidak', 'membeda-bedakan', 'seorangpun', 'di', 'antara', 'mereka', 'kelak', 'Allah', 'akan', 'memberikan', 'kepada', 'mereka', 'pahalanya', 'Dan', 'adalah', 'Allah', 'Maha', 'Pengampun', 'lagi', 'Maha', 'Penyayang']","['B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'O+I-PER', 'O+I-PER', 'O+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['NN', 'SC', 'NN', 'IN', 'NNP', 'CC', 'DT', 'NN', 'CC', 'NEG', 'VB', 'SC', 'IN', 'NN', 'PRP', 'VB', 'NNP', 'MD', 'VB', 'IN', 'PRP', 'RB', 'CC', 'VB', 'NNP', 'NNP', 'NNP', 'RB', 'NNP', 'NNP']",645
6,70,"['Dan', 'tinggalkan', 'lah', 'orang-orang', 'yang', 'menjadikan', 'agama', 'mereka', 'sebagai', 'main-main', 'dan', 'senda', 'gurau', 'dan', 'mereka', 'telah', 'ditipu', 'oleh', 'kehidupan', 'dunia', 'Peringatkanlah', 'mereka', 'dengan', 'Al-Quran', 'itu', 'agar', 'masing-masing', 'diri', 'tidak', 'dijerumuskan', 'ke', 'dalam', 'neraka', 'karena', 'perbuatannya', 'sendiri', 'Tidak', 'akan', 'ada', 'baginya', 'pelindung', 'dan', 'tidak', 'pula', 'pemberi', 'syafaat', 'selain', 'daripada', 'Allah', 'Dan', 'jika', 'ia', 'menebus', 'dengan', 'segala', 'macam', 'tebusanpun', 'niscaya', 'tidak', 'akan', 'diterima', 'itu', 'daripadanya', 'Mereka', 'itulah', 'orang-orang', 'yang', 'dijerumuskan', 'ke', 'dalam', 'neraka', 'Bagi', 'mereka', 'disediakan', 'minuman', 'dari', 'air', 'yang', 'sedang', 'mendidih', 'dan', 'azab', 'yang', 'pedih', 'disebabkan', 'kekafiran', 'mereka', 'dahulu']","['O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['CC', 'VB', 'RP', 'NN', 'SC', 'VB', 'NN', 'PRP', 'IN', 'JJ', 'CC', 'NN', 'NN', 'CC', 'PRP', 'MD', 'VB', 'IN', 'NN', 'NN', 'NN', 'PRP', 'IN', 'NN', 'PR', 'SC', 'PRP', 'NN', 'NEG', 'VB', 'IN', 'NN', 'SC', 'SC', 'RB', 'PRP', 'NEG', 'MD', 'VB', 'RB', 'VB', 'CC', 'NEG', 'RB', 'NN', 'NN', 'JJ', 'IN', 'NNP', 'NNP', 'SC', 'PRP', 'VB', 'IN', 'CD', 'NND', 'NN', 'NN', 'NEG', 'MD', 'VB', 'PR', 'RB', 'PRP', 'VB', 'NN', 'SC', 'VB', 'IN', 'NN', 'SC', 'IN', 'PRP', 'VB', 'NN', 'IN', 'NN', 'SC', 'MD', 'VB', 'CC', 'NN', 'SC', 'VB', 'VB', 'NN', 'PRP', 'NN']",859
4,65,"['Maka', 'demi', 'Tuhanmu', 'mereka', 'pada', 'hakekatnya', 'tidak', 'beriman', 'hingga', 'mereka', 'menjadikan', 'kamu', 'hakim', 'terhadap', 'perkara', 'yang', 'mereka', 'perselisihkan', 'kemudian', 'mereka', 'tidak', 'merasa', 'dalam', 'hati', 'mereka', 'sesuatu', 'keberatan', 'terhadap', 'putusan', 'yang', 'kamu', 'berikan', 'dan', 'mereka', 'menerima', 'dengan', 'sepenuhnya']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['SC', 'VB', 'NNP', 'PRP', 'IN', 'RB', 'NEG', 'NN', 'IN', 'PRP', 'VB', 'NN', 'NN', 'IN', 'NN', 'SC', 'PRP', 'VB', 'CC', 'PRP', 'NEG', 'VB', 'IN', 'NN', 'PRP', 'CD', 'NN', 'IN', 'NN', 'SC', 'VB', 'VB', 'CC', 'PRP', 'VB', 'IN', 'RB']",558
2,201,"['Dan', 'di', 'antara', 'mereka', 'ada', 'orang', 'yang', 'berdoa', 'Ya', 'Tuhan', 'kami', 'berilah', 'kami', 'kebaikan', 'di', 'dunia', 'dan', 'kebaikan', 'di', 'akhirat', 'dan', 'peliharalah', 'kami', 'dari', 'siksa', 'neraka']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['CC', 'IN', 'NN', 'PRP', 'VB', 'NN', 'SC', 'VB', 'NNP', 'NNP', 'PRP', 'VB', 'PRP', 'VB', 'IN', 'NN', 'CC', 'VB', 'IN', 'NN', 'CC', 'NN', 'PRP', 'IN', 'NN', 'SC']",208
4,64,"['Dan', 'Kami', 'tidak', 'mengutus', 'seseorang', 'rasul', 'melainkan', 'untuk', 'ditaati', 'dengan', 'seizin', 'Allah', 'Sesungguhnya', 'jikalau', 'mereka', 'ketika', 'menganiaya', 'dirinya', 'datang', 'kepadamu', 'lalu', 'memohon', 'ampun', 'kepada', 'Allah', 'dan', 'Rasulpun', 'memohonkan', 'ampun', 'untuk', 'mereka', 'tentulah', 'mereka', 'mendapati', 'Allah', 'Maha', 'Penerima', 'Taubat', 'lagi', 'Maha', 'Penyayang']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['CC', 'PRP', 'NEG', 'VB', 'PRP', 'VB', 'VB', 'SC', 'VB', 'IN', 'NN', 'NNP', 'NNP', 'SC', 'PRP', 'SC', 'VB', 'RB', 'VB', 'NN', 'CC', 'NEG', 'VB', 'IN', 'NNP', 'CC', 'NNP', 'VB', 'SC', 'SC', 'PRP', 'VB', 'PRP', 'VB', 'NNP', 'NNP', 'NNP', 'NNP', 'RB', 'NNP', 'NNP']",557
3,85,"['Barangsiapa', 'mencari', 'agama', 'selain', 'agama', 'Islam', 'maka', 'sekali-kali', 'tidaklah', 'akan', 'diterima', 'agama', 'itudaripadanya', 'dan', 'dia', 'di', 'akhirat', 'termasuk', 'orang-orang', 'yang', 'rugi']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER']","['SC', 'VB', 'NN', 'IN', 'NN', 'NNP', 'SC', 'VB', 'NN', 'MD', 'VB', 'NN', 'NN', 'CC', 'PRP', 'IN', 'NN', 'VB', 'NN', 'SC', 'JJ']",378
2,151,"['Sebagaimana', 'Kami', 'telah', 'menyempurnakan', 'nikmat', 'Kami', 'kepadamu', 'Kami', 'telah', 'mengutus', 'kepadamu', 'Rasul', 'diantara', 'kamu', 'yang', 'membacakan', 'ayat-ayat', 'Kami', 'kepada', 'kamu', 'dan', 'mensucikan', 'kamu', 'dan', 'mengajarkan', 'kepadamu', 'Al', 'Kitab', 'dan', 'Al-Hikmah', 'serta', 'mengajarkan', 'kepada', 'kamu', 'apa', 'yang', 'belum', 'kamu', 'ketahui']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['SC', 'PRP', 'MD', 'VB', 'NN', 'PRP', 'VB', 'PRP', 'MD', 'VB', 'NN', 'NNP', 'NN', 'NN', 'SC', 'VB', 'NN', 'PRP', 'IN', 'NN', 'CC', 'VB', 'NN', 'CC', 'VB', 'NN', 'NNP', 'NNP', 'CC', 'NNP', 'CC', 'VB', 'IN', 'NN', 'WH', 'SC', 'NEG', 'VB', 'VB']",158
6,10,"['Dan', 'sungguh', 'telah', 'diperolok-olokkan', 'beberapa', 'rasul', 'sebelum', 'kamu', 'maka', 'turunlah', 'kepada', 'orang-orang', 'yang', 'mencemoohkan', 'di', 'antara', 'mereka', 'balasan', 'azab', 'olok-olokan', 'mereka']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['CC', 'RB', 'MD', 'VB', 'CD', 'VB', 'SC', 'VB', 'SC', 'VB', 'IN', 'NN', 'SC', 'VB', 'IN', 'NN', 'PRP', 'NN', 'NN', 'VB', 'PRP']",799
3,181,"['Sesungguhnya', 'Allah', 'telah', 'mendengar', 'perkatan', 'orang-orang', 'yang', 'mengatakan', 'Sesunguhnya', 'Allah', 'miskin', 'dan', 'kami', 'kaya', 'Kami', 'akan', 'mencatat', 'perkataan', 'mereka', 'itu', 'dan', 'perbuatan', 'mereka', 'membunuh', 'nabi-nabi', 'tanpa', 'alasan', 'yang', 'benar', 'dan', 'Kami', 'akan', 'mengatakan', 'kepada', 'mereka', 'Rasakanlah', 'olehmu', 'azab', 'yang', 'mem', 'bakar']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['NNP', 'NNP', 'MD', 'VB', 'NN', 'NN', 'SC', 'VB', 'NNP', 'NNP', 'JJ', 'CC', 'PRP', 'JJ', 'PRP', 'MD', 'VB', 'NN', 'PRP', 'PR', 'CC', 'NN', 'PRP', 'VB', 'NN', 'IN', 'NN', 'SC', 'JJ', 'CC', 'PRP', 'MD', 'VB', 'IN', 'PRP', 'NNP', 'VB', 'NN', 'SC', 'NN', 'VB']",474
2,247,"['Nabi', 'mereka', 'mengatakan', 'kepada', 'mereka', 'Sesungguhnya', 'Allah', 'telah', 'mengangkat', 'Thalut', 'menjadi', 'rajamu', 'Mereka', 'menjawab', 'Bagaimana', 'Thalut', 'memerintah', 'kami', 'padahal', 'kami', 'lebih', 'berhak', 'mengendalikan', 'pemerintahan', 'daripadanya', 'sedang', 'diapun', 'tidak', 'diberi', 'kekayaan', 'yang', 'cukup', 'banyak', 'Nabi', 'mereka', 'berkata', 'Sesungguhnya', 'Allah', 'telah', 'memilih', 'rajamu', 'dan', 'menganugerahinya', 'ilmu', 'yang', 'luas', 'dan', 'tubuh', 'yang', 'perkasa', 'Allah', 'memberikan', 'pemerintahan', 'kepada', 'siapa', 'yang', 'dikehendaki-Nya', 'Dan', 'Allah', 'Maha', 'Luas', 'pemberian-Nya', 'lagi', 'Maha', 'Mengetahui']","['B-PER+B-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['NNP', 'PRP', 'VB', 'IN', 'PRP', 'NNP', 'NNP', 'MD', 'VB', 'NNP', 'VB', 'NN', 'PRP', 'VB', 'NNP', 'NNP', 'VB', 'PRP', 'CC', 'PRP', 'RB', 'NN', 'VB', 'NN', 'RB', 'MD', 'VB', 'NEG', 'VB', 'NN', 'SC', 'RB', 'CD', 'NNP', 'PRP', 'VB', 'NNP', 'NNP', 'MD', 'VB', 'NN', 'CC', 'RB', 'VB', 'SC', 'JJ', 'CC', 'NN', 'SC', 'VB', 'NNP', 'VB', 'NN', 'IN', 'WH', 'SC', 'NN', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'RB', 'NNP', 'NNP']",254
6,40,"['Katakanlah', 'Terangkanlah', 'kepadaku', 'jika', 'datang', 'siksaan', 'Allah', 'kepadamu', 'atau', 'datang', 'kepadamu', 'hari', 'kiamat', 'apakah', 'kamu', 'menyeru', 'tuhan', 'selain', 'Allah', 'jika', 'kamu', 'orang-orang', 'yang', 'benar']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER']","['NNP', 'NNP', 'VB', 'SC', 'VB', 'NN', 'NN', 'NN', 'CC', 'VB', 'NN', 'NN', 'JJ', 'WH', 'NN', 'VB', 'NN', 'IN', 'NNP', 'SC', 'VB', 'NN', 'SC', 'JJ']",829
3,143,"['Sesungguhnya', 'kamu', 'mengharapkan', 'mati', 'syahid', 'sebelum', 'kamu', 'menghadapinya', 'sekarang', 'sungguh', 'kamu', 'telah', 'melihatnya', 'dan', 'kamu', 'menyaksikannya']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['RB', 'VB', 'VB', 'VB', 'NN', 'SC', 'VB', 'NN', 'NN', 'VB', 'NN', 'MD', 'RB', 'CC', 'NN', 'RB']",436
2,205,"['Dan', 'apabila', 'ia', 'berpaling', 'dari', 'kamu', 'ia', 'berjalan', 'di', 'bumi', 'untuk', 'mengadakan', 'kerusakan', 'padanya', 'dan', 'merusak', 'tanam-tanaman', 'dan', 'binatang', 'ternak', 'dan', 'Allah', 'tidak', 'menyukai', 'kebinasaan']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['CC', 'SC', 'PRP', 'VB', 'IN', 'NN', 'PRP', 'VB', 'IN', 'NN', 'SC', 'VB', 'NN', 'NN', 'CC', 'VB', 'NN', 'CC', 'NN', 'NN', 'CC', 'NNP', 'NEG', 'VB', 'NN']",212
5,59,"['Katakanlah', 'Hai', 'Ahli', 'Kitab', 'apakah', 'kamu', 'memandang', 'kami', 'salah', 'hanya', 'lantaran', 'kami', 'beriman', 'kepada', 'Allah', 'kepada', 'apa', 'yang', 'diturunkan', 'kepada', 'kami', 'dan', 'kepada', 'apa', 'yang', 'diturunkan', 'sebelumnya', 'sedang', 'kebanyakan', 'di', 'antara', 'kamu', 'benar-benar', 'orang-orang', 'yang', 'fasik']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER']","['NNP', 'NNP', 'NNP', 'NNP', 'WH', 'NN', 'VB', 'PRP', 'JJ', 'RB', 'NN', 'PRP', 'NN', 'IN', 'NNP', 'IN', 'WH', 'SC', 'VB', 'IN', 'PRP', 'CC', 'IN', 'WH', 'SC', 'VB', 'SC', 'MD', 'VB', 'IN', 'NN', 'NN', 'NN', 'NN', 'SC', 'JJ']",728
4,70,"['Yang', 'demikian', 'itu', 'adalah', 'karunia', 'dari', 'Allah', 'dan', 'Allah', 'cukup', 'mengetahui']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['NN', 'PR', 'PR', 'VB', 'NN', 'IN', 'NNP', 'CC', 'NNP', 'RB', 'VB']",563
4,61,"['Apabila', 'dikatakan', 'kepada', 'mereka', 'Marilah', 'kamu', 'tunduk', 'kepada', 'hukum', 'yang', 'Allah', 'telah', 'turunkan', 'dan', 'kepada', 'hukum', 'Rasul', 'niscaya', 'kamu', 'lihat', 'orang-orang', 'munafik', 'menghalangi', 'manusia', 'dengan', 'sekuat-kuatnya', 'dari', 'mendekati', 'kamu']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['SC', 'VB', 'IN', 'PRP', 'NN', 'NN', 'NN', 'IN', 'NN', 'SC', 'NNP', 'MD', 'VB', 'CC', 'IN', 'NN', 'NNP', 'VB', 'NN', 'VB', 'NN', 'JJ', 'VB', 'NN', 'IN', 'NN', 'IN', 'VB', 'NN']",554
