juz,no_ayat,word_list,pos_list,level_2,level_2,joint_tag
19,19,ini,PR,,,+
19,19,hanyalah,VB,,,+
19,19,seorang,NND,,,+
19,19,utusan,NN,,,+
19,19,Tuhanmu,NNP,,,+
19,19,untuk,SC,,,+
19,19,memberimu,VB,,,+
19,19,seorang,NND,,,+
19,19,anak,NN,,,+
19,19,laki-laki,NN,,,+
19,19,yang,SC,,,+
19,19,suci,JJ,,,+
19,20,Maryam,NNP,,,+
19,20,berkata,VB,,,+
19,20,Bagaimana,NNP,,,+
19,20,akan,MD,,,+
19,20,ada,VB,,,+
19,20,bagiku,NN,,,+
19,20,seorang,NND,,,+
19,20,anak,NN,,,+
19,20,laki-laki,NN,,,+
19,20,sedang,MD,,,+
19,20,tidak,NEG,,,+
19,20,pernah,MD,,,+
19,20,seorang,NND,,,+
19,20,manusiapun,NN,,,+
19,20,menyentuhku,NN,,,+
19,20,dan,CC,,,+
19,20,aku,NN,,,+
19,20,bukan,NEG,,,+
19,20,pula,RB,,,+
19,20,seorang,NND,,,+
19,20,pezina,NN,,,+
19,21,Jibril,NNP,,,+
19,21,berkata,VB,,,+
19,21,Demikianlah,NNP,,,+
19,21,Tuhanmu,NNP,,,+
19,21,berfirman,NN,,,+
19,21,Hal,NN,,,+
19,21,itu,PR,,,+
19,21,adalah,VB,,,+
19,21,mudah,JJ,,,+
19,21,bagi-Ku,NN,,,+
19,21,dan,CC,,,+
19,21,agar,SC,,,+
19,21,dapat,MD,,,+
19,21,Kami,PRP,,,+
19,21,menjadikannya,RB,,,+
19,21,suatu,CD,,,+
19,21,tanda,NN,,,+
19,21,bagi,IN,,,+
19,21,manusia,NN,,,+
19,21,dan,CC,,,+
19,21,sebagai,IN,,,+
19,21,rahmat,NN,,,+
19,21,dari,IN,,,+
19,21,Kami,PRP,,,+
19,21,dan,CC,,,+
19,21,hal,NN,,,+
19,21,itu,PR,,,+
19,21,adalah,VB,,,+
19,21,suatu,CD,,,+
19,21,perkara,NN,,,+
19,21,yang,SC,,,+
19,21,sudah,MD,,,+
19,21,diputuskan,VB,,,+
19,22,Maka,NNP,,,+
19,22,Maryam,NNP,,,+
19,22,mengandungnya,RB,,,+
19,22,lalu,CC,,,+
19,22,ia,PRP,,,+
19,22,menyisihkan,VB,,,+
19,22,diri,NN,,,+
19,22,dengan,IN,,,+
19,22,kandungannya,NN,,,+
19,22,itu,PR,,,+
19,22,ke,IN,,,+
19,22,tempat,NN,,,+
19,22,yang,SC,,,+
19,22,jauh,JJ,,,+
19,23,Maka,SC,,,+
19,23,rasa,NN,,,+
19,23,sakit,JJ,,,+
19,23,akan,MD,,,+
19,23,melahirkan,VB,,,+
19,23,anak,NN,,,+
19,23,memaksa,VB,,,+
19,23,ia,PRP,,,+
19,23,bersandar,VB,,,+
19,23,pada,IN,,,+
19,23,pangkal,NN,,,+
19,23,pohon,NN,,,+
19,23,kurma,NN,,,+
19,23,dia,PRP,,,+
19,23,berkata,VB,,,+
19,23,Aduhai,NNP,,,+
19,23,alangkah,WH,,,+
19,23,baiknya,RB,,,+
19,23,aku,VB,,,+
19,23,mati,VB,,,+
19,23,sebelum,SC,,,+
19,23,ini,PR,,,+
19,23,dan,CC,,,+
19,23,aku,NN,,,+
19,23,menjadi,VB,,,+
19,23,barang,NN,,,+
19,23,yang,SC,,,+
19,23,tidak,NEG,,,+
19,23,berarti,VB,,,+
19,23,lagi,RB,,,+
19,23,dilupakan,VB,,,+
19,24,Maka,NNP,,,+
19,24,Jibril,NNP,,,+
19,24,menyerunya,RB,,,+
19,24,dari,IN,,,+
19,24,tempat,NN,,,+
19,24,yang,SC,,,+
19,24,rendah,JJ,,,+
19,24,Janganlah,NNP,,,+
19,24,kamu,NNP,,,+
19,24,bersedih,VB,,,+
19,24,hati,VB,,,+
19,24,sesungguhnya,RB,,,+
19,24,Tuhanmu,NNP,,,+
19,24,telah,MD,,,+
19,24,menjadikan,VB,,,+
19,24,anak,NN,,,+
19,24,sungai,NN,,,+
19,24,di,IN,,,+
19,24,bawahmu,NN,,,+
19,25,Dan,CC,,,+
19,25,goyanglah,NN,,,+
19,25,pangkal,JJ,,,+
19,25,pohon,NN,,,+
19,25,kurma,NN,,,+
19,25,itu,PR,,,+
19,25,ke,IN,,,+
19,25,arahmu,NN,,,+
19,25,niscaya,NN,,,+
19,25,pohon,NN,,,+
19,25,itu,PR,,,+
19,25,akan,MD,,,+
19,25,menggugurkan,VB,,,+
19,25,buah,NND,,,+
19,25,kurma,NN,,,+
19,25,yang,SC,,,+
19,25,masak,VB,,,+
19,25,kepadamu,NN,,,+
19,26,maka,SC,,,+
19,26,makan,VB,,,+
19,26,minum,NN,,,+
19,26,dan,CC,,,+
19,26,bersenang,NN,,,+
19,26,hatilah,NN,,,+
19,26,kamu,NN,,,+
19,26,Jika,SC,,,+
19,26,kamu,VB,,,+
19,26,melihat,VB,,,+
19,26,seorang,NND,,,+
19,26,manusia,NN,,,+
19,26,maka,SC,,,+
19,26,katakanlah,VB,,,+
19,26,Sesungguhnya,RB,,,+
19,26,aku,VB,,,+
19,26,telah,MD,,,+
19,26,bernazar,VB,,,+
19,26,berpuasa,NN,,,+
19,26,untuk,SC,,,+
19,26,Tuhan,NNP,,,+
19,26,Yang,NNP,,,+
19,26,Maha,NNP,,,+
19,26,Pemurah,NNP,,,+
19,26,maka,SC,,,+
19,26,aku,VB,,,+
19,26,tidak,NEG,,,+
19,26,akan,MD,,,+
19,26,berbicara,VB,,,+
19,26,dengan,IN,,,+
19,26,seorang,NND,,,+
19,26,manusiapun,NN,,,+
19,26,pada,IN,,,+
19,26,hari,NN,,,+
19,26,ini,PR,,,+
19,27,Maka,NNP,,,+
19,27,Maryam,NNP,,,+
19,27,membawa,VB,,,+
19,27,anak,NN,,,+
19,27,itu,PR,,,+
19,27,kepada,IN,,,+
19,27,kaumnya,NN,,,+
19,27,dengan,IN,,,+
19,27,menggendongnya,NN,,,+
19,27,Kaumnya,RB,,,+
19,27,berkata,VB,,,+
19,27,Hai,NNP,,,+
19,27,Maryam,NNP,,,+
19,27,sesungguhnya,RB,,,+
19,27,kamu,VB,,,+
19,27,telah,MD,,,+
19,27,melakukan,VB,,,+
19,27,sesuatu,PRP,,,+
19,27,yang,SC,,,+
19,27,amat,RB,,,+
19,27,mungkar,VB,,,+
19,28,Hai,IN,,,+
19,28,saudara,NN,,,+
19,28,perempuan,NN,,,+
19,28,Harun,NNP,,,+
19,28,ayahmu,VB,,,+
19,28,sekali-kali,VB,,,+
19,28,bukanlah,CD,,,+
19,28,seorang,NND,,,+
19,28,yang,SC,,,+
19,28,jahat,VB,,,+
19,28,dan,CC,,,+
19,28,ibumu,VB,,,+
19,28,sekali-kali,VB,,,+
19,28,bukanlah,CD,,,+
19,28,seorang,NND,,,+
19,28,pezina,NN,,,+
19,29,maka,SC,,,+
19,29,Maryam,NNP,,,+
19,29,menunjuk,VB,,,+
19,29,kepada,IN,,,+
19,29,anaknya,NN,,,+
19,29,Mereka,PRP,,,+
19,29,berkata,VB,,,+
19,29,Bagaimana,NNP,,,+
19,29,kami,PRP,,,+
19,29,akan,MD,,,+
19,29,berbicara,VB,,,+
19,29,dengan,IN,,,+
19,29,anak,NN,,,+
19,29,kecil,JJ,,,+
19,29,yang,SC,,,+
19,29,masih,MD,,,+
19,29,di,IN,,,+
19,29,dalam,NN,,,+
19,29,ayunan,NN,,,+
19,30,Berkata,NNP,,,+
19,30,Isa,NNP,,,+
19,30,Sesungguhnya,NNP,,,+
19,30,aku,NN,,,+
19,30,ini,PR,,,+
19,30,hamba,VB,,,+
19,30,Allah,NNP,,,+
19,30,Dia,NNP,,,+
19,30,memberiku,NNP,,,+
19,30,Al,NNP,,,+
19,30,Kitab,NNP,,,+
19,30,Injil,NNP,,,+
19,30,dan,CC,,,+
19,30,Dia,PRP,,,+
19,30,menjadikan,VB,,,+
19,30,aku,NN,,,+
19,30,seorang,NND,,,+
19,30,nabi,NN,,,+
19,31,dan,CC,,,+
19,31,Dia,PRP,,,+
19,31,menjadikan,VB,,,+
19,31,aku,NN,,,+
19,31,seorang,NND,,,+
19,31,yang,SC,,,+
19,31,diberkati,VB,,,+
19,31,di,IN,,,+
19,31,mana,WH,,,+
19,31,saja,RB,,,+
19,31,aku,VB,,,+
19,31,berada,VB,,,+
19,31,dan,CC,,,+
19,31,Dia,PRP,,,+
19,31,memerintahkan,VB,,,+
19,31,kepadaku,NN,,,+
19,31,mendirikan,VB,,,+
19,31,shalat,NN,,,+
19,31,dan,CC,,,+
19,31,menunaikan,VB,,,+
19,31,zakat,NN,,,+
19,31,selama,IN,,,+
19,31,aku,NN,,,+
19,31,hidup,NN,,,+
19,32,dan,CC,,,+
19,32,berbakti,VB,,,+
19,32,kepada,IN,,,+
19,32,ibuku,NN,,,+
19,32,dan,CC,,,+
19,32,Dia,PRP,,,+
19,32,tidak,NEG,,,+
19,32,menjadikan,VB,,,+
19,32,aku,NN,,,+
19,32,seorang,NND,,,+
19,32,yang,SC,,,+
19,32,sombong,VB,,,+
19,32,lagi,RB,,,+
19,32,celaka,SC,,,+
19,33,Dan,CC,,,+
19,33,kesejahteraan,NN,,,+
19,33,semoga,SC,,,+
19,33,dilimpahkan,VB,,,+
19,33,kepadaku,NN,,,+
19,33,pada,IN,,,+
19,33,hari,NN,,,+
19,33,aku,NN,,,+
19,33,dilahirkan,VB,,,+
19,33,pada,IN,,,+
19,33,hari,NN,,,+
19,33,aku,NN,,,+
19,33,meninggal,VB,,,+
19,33,dan,CC,,,+
19,33,pada,IN,,,+
19,33,hari,NN,,,+
19,33,aku,NN,,,+
19,33,dibangkitkan,VB,,,+
19,33,hidup,NN,,,+
19,33,kembali,VB,,,+
19,34,Itulah,NNP,,,+
19,34,Isa,NNP,,,+
19,34,putera,NNP,,,+
19,34,Maryam,NNP,,,+
19,34,yang,SC,,,+
19,34,mengatakan,VB,,,+
19,34,perkataan,NN,,,+
19,34,yang,SC,,,+
19,34,benar,JJ,,,+
19,34,yang,SC,,,+
19,34,mereka,PRP,,,+
19,34,berbantah-bantahan,NN,,,+
19,34,tentang,IN,,,+
19,34,kebenarannya,RB,,,+
19,35,Tidak,NEG,,,+
19,35,layak,JJ,,,+
19,35,bagi,IN,,,+
19,35,Allah,NNP,,,+
19,35,mempunyai,VB,,,+
19,35,anak,NN,,,+
19,35,Maha,NNP,,,+
19,35,Suci,NNP,,,+
19,35,Dia,NNP,,,+
19,35,Apabila,NNP,,,+
19,35,Dia,NNP,,,+
19,35,telah,MD,,,+
19,35,menetapkan,VB,,,+
19,35,sesuatu,PRP,,,+
19,35,maka,SC,,,+
19,35,Dia,PRP,,,+
19,35,hanya,RB,,,+
19,35,berkata,VB,,,+
19,35,kepadanya,NN,,,+
19,35,Jadilah,NNP,,,+
19,35,maka,SC,,,+
19,35,jadilah,VB,,,+
19,35,ia,PRP,,,+
19,36,Sesungguhnya,NNP,,,+
19,36,Allah,NNP,,,+
19,36,adalah,VB,,,+
19,36,Tuhanku,NNP,,,+
19,36,dan,CC,,,+
19,36,Tuhanmu,NNP,,,+
19,36,maka,SC,,,+
19,36,sembahIah,VB,,,+
19,36,Dia,PRP,,,+
19,36,oleh,IN,,,+
19,36,kamu,NN,,,+
19,36,sekalian,NN,,,+
19,36,Ini,PR,,,+
19,36,adalah,VB,,,+
19,36,jalan,NN,,,+
19,36,yang,SC,,,+
19,36,lurus,RB,,,+
19,37,Maka,SC,,,+
19,37,berselisihlah,VB,,,+
19,37,golongan-golongan,NN,,,+
19,37,yang,SC,,,+
19,37,ada,VB,,,+
19,37,di,IN,,,+
19,37,antara,NN,,,+
19,37,mereka,PRP,,,+
19,37,Maka,SC,,,+
19,37,kecelakaanlah,VB,,,+
19,37,bagi,IN,,,+
19,37,orang-orang,NN,,,+
19,37,kafir,NN,,,+
19,37,pada,IN,,,+
19,37,waktu,NN,,,+
19,37,menyaksikan,VB,,,+
19,37,hari,NN,,,+
19,37,yang,SC,,,+
19,37,besar,JJ,,,+
19,38,Alangkah,NN,,,+
19,38,terangnya,NN,,,+
19,38,pendengaran,NN,,,+
19,38,mereka,PRP,,,+
19,38,dan,CC,,,+
19,38,alangkah,NN,,,+
19,38,tajamnya,NN,,,+
19,38,penglihatan,NN,,,+
19,38,mereka,PRP,,,+
19,38,pada,IN,,,+
19,38,hari,NN,,,+
19,38,mereka,PRP,,,+
19,38,datang,VB,,,+
19,38,kepada,IN,,,+
19,38,Kami,PRP,,,+
19,38,Tetapi,CC,,,+
19,38,orang-orang,NN,,,+
19,38,yang,SC,,,+
19,38,zalim,NN,,,+
19,38,pada,IN,,,+
19,38,hari,NN,,,+
19,38,ini,PR,,,+
19,38,di,IN,,,+
19,38,dunia,NN,,,+
19,38,berada,VB,,,+
19,38,dalam,IN,,,+
19,38,kesesatan,NN,,,+
19,38,yang,SC,,,+
19,38,nyata,JJ,,,+
19,39,Dan,CC,,,+
19,39,berilah,NN,,,+
19,39,mereka,PRP,,,+
19,39,peringatan,NN,,,+
19,39,tentang,IN,,,+
19,39,hari,NN,,,+
19,39,penyesalan,NN,,,+
19,39,yaitu,SC,,,+
19,39,ketika,SC,,,+
19,39,segala,CD,,,+
19,39,perkara,NN,,,+
19,39,telah,MD,,,+
19,39,diputus,VB,,,+
19,39,Dan,NN,,,+
19,39,mereka,PRP,,,+
19,39,dalam,IN,,,+
19,39,kelalaian,NN,,,+
19,39,dan,CC,,,+
19,39,mereka,PRP,,,+
19,39,tidak,NEG,,,+
19,39,pula,RB,,,+
19,39,beriman,JJ,,,+
19,40,Sesungguhnya,RB,,,+
19,40,Kami,PRP,,,+
19,40,mewarisi,NN,,,+
19,40,bumi,NN,,,+
19,40,dan,CC,,,+
19,40,semua,CD,,,+
19,40,orang-orang,NN,,,+
19,40,yang,SC,,,+
19,40,ada,VB,,,+
19,40,di,IN,,,+
19,40,atasnya,NN,,,+
19,40,dan,CC,,,+
19,40,hanya,RB,,,+
19,40,kepada,IN,,,+
19,40,Kamilah,NN,,,+
19,40,mereka,PRP,,,+
19,40,dikembalikan,VB,,,+
19,41,Ceritakanlah,NNP,,,+
19,41,Hai,NNP,,,+
19,41,Muhammad,NNP,,,+
19,41,kisah,NNP,,,+
19,41,Ibrahim,NNP,,,+
19,41,di,IN,,,+
19,41,dalam,IN,,,+
19,41,Al,NNP,,,+
19,41,Kitab,NNP,,,+
19,41,Al,NNP,,,+
19,41,Quran,NNP,,,+
19,41,ini,PR,,,+
19,41,Sesungguhnya,RB,,,+
19,41,ia,PRP,,,+
19,41,adalah,VB,,,+
19,41,seorang,NND,,,+
19,41,yang,SC,,,+
19,41,sangat,RB,,,+
19,41,membenarkan,VB,,,+
19,41,lagi,RB,,,+
19,41,seorang,NND,,,+
19,41,Nabi,NNP,,,+
19,42,Ingatlah,NN,,,+
19,42,ketika,SC,,,+
19,42,ia,PRP,,,+
19,42,berkata,VB,,,+
19,42,kepada,IN,,,+
19,42,bapaknya,NN,,,+
19,42,Wahai,NNP,,,+
19,42,bapakku,VB,,,+
19,42,mengapa,WH,,,+
19,42,kamu,NN,,,+
19,42,menyembah,VB,,,+
19,42,sesuatu,PRP,,,+
19,42,yang,SC,,,+
19,42,tidak,NEG,,,+
19,42,mendengar,VB,,,+
19,42,tidak,NEG,,,+
19,42,melihat,VB,,,+
19,42,dan,CC,,,+
19,42,tidak,NEG,,,+
19,42,dapat,MD,,,+
19,42,menolong,VB,,,+
19,42,kamu,NN,,,+
19,42,sedikitpun,SC,,,+
19,43,Wahai,IN,,,+
19,43,bapakku,NN,,,+
19,43,sesungguhnya,RB,,,+
19,43,telah,MD,,,+
19,43,datang,VB,,,+
19,43,kepadaku,NN,,,+
19,43,sebahagian,NN,,,+
19,43,ilmu,NN,,,+
19,43,pengetahuan,NN,,,+
19,43,yang,SC,,,+
19,43,tidak,NEG,,,+
19,43,datang,VB,,,+
19,43,kepadamu,NN,,,+
19,43,maka,SC,,,+
19,43,ikutilah,VB,,,+
19,43,aku,NN,,,+
19,43,niscaya,NN,,,+
19,43,aku,NN,,,+
19,43,akan,MD,,,+
19,43,menunjukkan,VB,,,+
19,43,kepadamu,NN,,,+
19,43,jalan,NN,,,+
19,43,yang,SC,,,+
19,43,lurus,RB,,,+
19,44,Wahai,NNP,,,+
19,44,bapakku,VB,,,+
19,44,janganlah,NN,,,+
19,44,kamu,NN,,,+
19,44,menyembah,VB,,,+
19,44,syaitan,NN,,,+
19,44,Sesungguhnya,NN,,,+
19,44,syaitan,NN,,,+
19,44,itu,PR,,,+
19,44,durhaka,VB,,,+
19,44,kepada,IN,,,+
19,44,Tuhan,NNP,,,+
19,44,Yang,NNP,,,+
19,44,Maha,NNP,,,+
19,44,Pemurah,NNP,,,+
19,45,Wahai,IN,,,+
19,45,bapakku,NN,,,+
19,45,sesungguhnya,RB,,,+
19,45,aku,VB,,,+
19,45,khawatir,JJ,,,+
19,45,bahwa,SC,,,+
19,45,kamu,VB,,,+
19,45,akan,MD,,,+
19,45,ditimpa,VB,,,+
19,45,azab,NN,,,+
19,45,dari,IN,,,+
19,45,Tuhan,NNP,,,+
19,45,Yang,NNP,,,+
19,45,Maha,NNP,,,+
19,45,Pemurah,NNP,,,+
19,45,maka,SC,,,+
19,45,kamu,VB,,,+
19,45,menjadi,VB,,,+
19,45,kawan,NN,,,+
19,45,bagi,IN,,,+
19,45,syaitan,NN,,,+
19,46,Berkata,NN,,,+
19,46,bapaknya,NN,,,+
19,46,Bencikah,NNP,,,+
19,46,kamu,VB,,,+
19,46,kepada,IN,,,+
19,46,tuhan-tuhanku,NN,,,+
19,46,hai,VB,,,+
19,46,Ibrahim,NNP,,,+
19,46,Jika,NNP,,,+
19,46,kamu,NNP,,,+
19,46,tidak,NEG,,,+
19,46,berhenti,VB,,,+
19,46,maka,SC,,,+
19,46,niscaya,VB,,,+
19,46,kamu,NN,,,+
19,46,akan,MD,,,+
19,46,kurajam,VB,,,+
19,46,dan,CC,,,+
19,46,tinggalkanlah,NN,,,+
19,46,aku,NN,,,+
19,46,buat,IN,,,+
19,46,waktu,NN,,,+
19,46,yang,SC,,,+
19,46,lama,JJ,,,+
19,47,Berkata,NNP,,,+
19,47,Ibrahim,NNP,,,+
19,47,Semoga,NNP,,,+
19,47,keselamatan,NN,,,+
19,47,dilimpahkan,VB,,,+
19,47,kepadamu,NN,,,+
19,47,aku,NN,,,+
19,47,akan,MD,,,+
19,47,memintakan,VB,,,+
19,47,ampun,SC,,,+
19,47,bagimu,VB,,,+
19,47,kepada,IN,,,+
19,47,Tuhanku,NNP,,,+
19,47,Sesungguhnya,NNP,,,+
19,47,Dia,NNP,,,+
19,47,sangat,RB,,,+
19,47,baik,JJ,,,+
19,47,kepadaku,VB,,,+
19,48,Dan,CC,,,+
19,48,aku,NN,,,+
19,48,akan,MD,,,+
19,48,menjauhkan,VB,,,+
19,48,diri,NN,,,+
19,48,darimu,NN,,,+
19,48,dan,CC,,,+
19,48,dari,IN,,,+
19,48,apa,WH,,,+
19,48,yang,SC,,,+
19,48,kamu,VB,,,+
19,48,seru,VB,,,+
19,48,selain,IN,,,+
19,48,Allah,NNP,,,+
19,48,dan,CC,,,+
19,48,aku,NN,,,+
19,48,akan,MD,,,+
19,48,berdoa,VB,,,+
19,48,kepada,IN,,,+
19,48,Tuhanku,NN,,,+
19,48,mudah-mudahan,NN,,,+
19,48,aku,NN,,,+
19,48,tidak,NEG,,,+
19,48,akan,MD,,,+
19,48,kecewa,VB,,,+
19,48,dengan,IN,,,+
19,48,berdoa,NN,,,+
19,48,kepada,IN,,,+
19,48,Tuhanku,NNP,,,+
19,49,Maka,SC,,,+
19,49,ketika,SC,,,+
19,49,Ibrahim,NNP,,,+
19,49,sudah,MD,,,+
19,49,menjauhkan,VB,,,+
19,49,diri,NN,,,+
19,49,dari,IN,,,+
19,49,mereka,PRP,,,+
19,49,dan,CC,,,+
19,49,dari,IN,,,+
19,49,apa,WH,,,+
19,49,yang,SC,,,+
19,49,mereka,PRP,,,+
19,49,sembah,VB,,,+
19,49,selain,IN,,,+
19,49,Allah,NNP,,,+
19,49,Kami,NNP,,,+
19,49,anugerahkan,VB,,,+
19,49,kepadanya,NN,,,+
19,49,Ishak,NN,,,+
19,49,dan,CC,,,+
19,49,Yaqub,NNP,,,+
19,49,Dan,NNP,,,+
19,49,masing-masingnya,RB,,,+
19,49,Kami,PRP,,,+
19,49,angkat,VB,,,+
19,49,menjadi,VB,,,+
19,49,nabi,VB,,,+
19,50,Dan,CC,,,+
19,50,Kami,PRP,,,+
19,50,anugerahkan,VB,,,+
19,50,kepada,IN,,,+
19,50,mereka,PRP,,,+
19,50,sebagian,CD,,,+
19,50,dari,IN,,,+
19,50,rahmat,NN,,,+
19,50,Kami,PRP,,,+
19,50,dan,CC,,,+
19,50,Kami,PRP,,,+
19,50,jadikan,VB,,,+
19,50,mereka,PRP,,,+
19,50,buah,MD,,,+
19,50,tutur,VB,,,+
19,50,yang,SC,,,+
19,50,baik,JJ,,,+
19,50,lagi,RB,,,+
19,50,tinggi,JJ,,,+
19,51,Dan,CC,,,+
19,51,ceritakanlah,MD,,,+
19,51,hai,VB,,,+
19,51,Muhammad,NNP,,,+
19,51,kepada,IN,,,+
19,51,mereka,PRP,,,+
19,51,kisah,VB,,,+
19,51,Musa,NNP,,,+
19,51,di,IN,,,+
19,51,dalam,IN,,,+
19,51,Al,NNP,,,+
19,51,Kitab,NNP,,,+
19,51,Al,NNP,,,+
19,51,Quran,NNP,,,+
19,51,ini,PR,,,+
19,51,Sesungguhnya,RB,,,+
19,51,ia,PRP,,,+
19,51,adalah,VB,,,+
19,51,seorang,NND,,,+
19,51,yang,SC,,,+
19,51,dipilih,VB,,,+
19,51,dan,CC,,,+
19,51,seorang,NND,,,+
19,51,rasul,NN,,,+
19,51,dan,CC,,,+
19,51,nabi,VB,,,+
19,52,Dan,CC,,,+
19,52,Kami,PRP,,,+
19,52,telah,MD,,,+
19,52,memanggilnya,RB,,,+
19,52,dari,IN,,,+
19,52,sebelah,NN,,,+
19,52,kanan,NN,,,+
19,52,gunung,NN,,,+
19,52,Thur,NNP,,,+
19,52,dan,CC,,,+
19,52,Kami,PRP,,,+
19,52,telah,MD,,,+
19,52,mendekatkannya,RB,,,+
19,52,kepada,IN,,,+
19,52,Kami,PRP,,,+
19,52,di,IN,,,+
19,52,waktu,NN,,,+
19,52,dia,PRP,,,+
19,52,munajat,VB,,,+
19,52,kepada,IN,,,+
19,52,Kami,PRP,,,+
19,53,Dan,CC,,,+
19,53,Kami,PRP,,,+
19,53,telah,MD,,,+
19,53,menganugerahkan,VB,,,+
19,53,kepadanya,RB,,,+
19,53,sebagian,CD,,,+
19,53,rahmat,NN,,,+
19,53,Kami,PRP,,,+
19,53,yaitu,SC,,,+
19,53,saudaranya,RB,,,+
19,53,Harun,VB,,,+
19,53,menjadi,VB,,,+
19,53,seorang,NND,,,+
19,53,nabi,NN,,,+
19,54,Dan,CC,,,+
19,54,ceritakanlah,MD,,,+
19,54,hai,VB,,,+
19,54,Muhammad,NNP,,,+
19,54,kepada,IN,,,+
19,54,mereka,PRP,,,+
19,54,kisah,VB,,,+
19,54,Ismail,NNP,,,+
19,54,yang,SC,,,+
19,54,tersebut,PR,,,+
19,54,di,IN,,,+
19,54,dalam,IN,,,+
19,54,Al,NNP,,,+
19,54,Quran,NNP,,,+
19,54,Sesungguhnya,NNP,,,+
19,54,ia,PRP,,,+
19,54,adalah,VB,,,+
19,54,seorang,NND,,,+
19,54,yang,SC,,,+
19,54,benar,JJ,,,+
19,54,janjinya,RB,,,+
19,54,dan,CC,,,+
19,54,dia,PRP,,,+
19,54,adalah,VB,,,+
19,54,seorang,NND,,,+
19,54,rasul,NN,,,+
19,54,dan,CC,,,+
19,54,nabi,VB,,,+
19,55,Dan,CC,,,+
19,55,ia,PRP,,,+
19,55,menyuruh,VB,,,+
19,55,ahlinya,NN,,,+
19,55,untuk,SC,,,+
19,55,bersembahyang,VB,,,+
19,55,dan,CC,,,+
19,55,menunaikan,VB,,,+
19,55,zakat,NN,,,+
19,55,dan,CC,,,+
19,55,ia,PRP,,,+
19,55,adalah,VB,,,+
19,55,seorang,NND,,,+
19,55,yang,SC,,,+
19,55,diridhai,VB,,,+
19,55,di,IN,,,+
19,55,sisi,NN,,,+
19,55,Tuhannya,NNP,,,+
19,56,Dan,CC,,,+
19,56,ceritakanlah,MD,,,+
19,56,hai,VB,,,+
19,56,Muhammad,NNP,,,+
19,56,kepada,IN,,,+
19,56,mereka,PRP,,,+
19,56,kisah,VB,,,+
19,56,Idris,NNP,,,+
19,56,yang,SC,,,+
19,56,tersebut,PR,,,+
19,56,di,IN,,,+
19,56,dalam,IN,,,+
19,56,Al,NNP,,,+
19,56,Quran,NNP,,,+
19,56,Sesungguhnya,NNP,,,+
19,56,ia,PRP,,,+
19,56,adalah,VB,,,+
19,56,seorang,NND,,,+
19,56,yang,SC,,,+
19,56,sangat,RB,,,+
19,56,membenarkan,VB,,,+
19,56,dan,CC,,,+
19,56,seorang,NND,,,+
19,56,nabi,NN,,,+
19,57,Dan,CC,,,+
19,57,Kami,PRP,,,+
19,57,telah,MD,,,+
19,57,mengangkatnya,RB,,,+
19,57,ke,IN,,,+
19,57,martabat,NN,,,+
19,57,yang,SC,,,+
19,57,tinggi,JJ,,,+
19,58,Mereka,PRP,,,+
19,58,itu,PR,,,+
19,58,adalah,VB,,,+
19,58,orang-orang,NN,,,+
19,58,yang,SC,,,+
19,58,telah,MD,,,+
19,58,diberi,VB,,,+
19,58,nikmat,NN,,,+
19,58,oleh,IN,,,+
19,58,Allah,NNP,,,+
19,58,yaitu,SC,,,+
19,58,para,DT,,,+
19,58,nabi,NN,,,+
19,58,dari,IN,,,+
19,58,keturunan,NN,,,+
19,58,Adam,NNP,,,+
19,58,dan,CC,,,+
19,58,dari,IN,,,+
19,58,orang-orang,NN,,,+
19,58,yang,SC,,,+
19,58,Kami,PRP,,,+
19,58,angkat,VB,,,+
19,58,bersama,IN,,,+
19,58,Nuh,NNP,,,+
19,58,dan,CC,,,+
19,58,dari,IN,,,+
19,58,keturunan,NN,,,+
19,58,Ibrahim,NNP,,,+
19,58,dan,CC,,,+
19,58,Israil,NNP,,,+
19,58,dan,CC,,,+
19,58,dari,IN,,,+
19,58,orang-orang,NN,,,+
19,58,yang,SC,,,+
19,58,telah,MD,,,+
19,58,Kami,PRP,,,+
19,58,beri,NN,,,+
19,58,petunjuk,NN,,,+
19,58,dan,CC,,,+
19,58,telah,MD,,,+
19,58,Kami,PRP,,,+
19,58,pilih,VB,,,+
19,58,Apabila,SC,,,+
19,58,dibacakan,VB,,,+
19,58,ayat-ayat,NN,,,+
19,58,Allah,NNP,,,+
19,58,Yang,NNP,,,+
19,58,Maha,NNP,,,+
19,58,Pemurah,NNP,,,+
19,58,kepada,IN,,,+
19,58,mereka,PRP,,,+
19,58,maka,SC,,,+
19,58,mereka,PRP,,,+
19,58,menyungkur,VB,,,+
19,58,dengan,IN,,,+
19,58,bersujud,NN,,,+
19,58,dan,CC,,,+
19,58,menangis,JJ,,,+
19,59,Maka,SC,,,+
19,59,datanglah,VB,,,+
19,59,sesudah,SC,,,+
19,59,mereka,PRP,,,+
19,59,pengganti,NN,,,+
19,59,yang,SC,,,+
19,59,jelek,NN,,,+
19,59,yang,SC,,,+
19,59,menyia-nyiakan,VB,,,+
19,59,shalat,NN,,,+
19,59,dan,CC,,,+
19,59,memperturutkan,VB,,,+
19,59,hawa,VB,,,+
19,59,nafsunya,NN,,,+
19,59,maka,SC,,,+
19,59,mereka,PRP,,,+
19,59,kelak,VB,,,+
19,59,akan,MD,,,+
19,59,menemui,VB,,,+
19,59,kesesatan,NN,,,+
